MerchantId,PaymentType,MerchantReferenceId,PhonePeReferenceId,StoreId,StoreName,TerminalId,TerminalName,From,Instrument,CreationDate,TransactionDate,SettlementDate,BankReferenceNo,Amount,Fee,IGST,CGST,SGST
ABFRLALLENSOLLY,PAYMENT,37618-3761801-20230605140233,T2306051932488836881605,37618,As Prime Chitradurga,3761801,3761801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,4122.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,37618-3761801-20230605150522,T2306052035283614787979,37618,As Prime Chitradurga,3761801,3761801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,200.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,37618-3761801-20230605153324,T2306052103308455079618,37618,As Prime Chitradurga,3761801,3761801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,3798.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36823-3682301-20230605142845,T2306051958539402307011,36823,As Prime Nagar Kurnool,3682301,3682301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1848.250000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36823-3682301-20230605160212,T2306052132207409296407,36823,As Prime Nagar Kurnool,3682301,3682301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1398.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36823-3682301-20230605142742,T2306051958160688460744,36823,As Prime Nagar Kurnool,3682301,3682301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,3698.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36823-3682301-20230605160411,T2306052134209185809317,36823,As Prime Nagar Kurnool,3682301,3682301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,5345.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36823-3682301-20230605153114,T2306052101303109944451,36823,As Prime Nagar Kurnool,3682301,3682301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,5597.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66358-6635801-20230605054916,T2306051119348793437863,66358,Peter England,6635801,6635801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1998.400000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66364-6636401-20230605124700,T2306051817076829061652,66364,Peter England,6636401,6636401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66364-6636401-20230605061558,T2306051146249105028967,66364,Peter England,6636401,6636401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,REFUND,REF49-66364-6636401-20230603111621,P2306051046273708923495,66364,Peter England,6636401,6636401,PhonePe Private Limited,MERCHANT_FULFILMENT_REVERSAL,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,-1898.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66364-6636401-20230605163244,T2306052203225718090298,66364,Peter England,6636401,6636401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3898.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66364-6636401-20230605141408,T2306051944171990274286,66364,Peter England,6636401,6636401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,698.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66364-6636401-20230605160311,T2306052133254196996956,66364,Peter England,6636401,6636401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66364-6636401-20230605044501,T2306051015120925017586,66364,Peter England,6636401,6636401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1799.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,69823-6982301-20230605060025,T2306051130353222096241,69823,Peter England,6982301,6982301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,200.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36596-3659601-20230605143745,T2306052008170145966991,36596,As Prime Cuddalore,3659601,3659601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,5595.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36596-3659601-20230605144038,T2306052011185745124992,36596,As Prime Cuddalore,3659601,3659601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,62591-6259101-20230605151402,T2306052045182690759283,62591,Peter England - Round Park Road,6259101,6259101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,5798.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,62591-6259101-20230605161450,T2306052145119555557791,62591,Peter England - Round Park Road,6259101,6259101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2598.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,62591-6259101-20230605094709,T2306051518550532135026,62591,Peter England - Round Park Road,6259101,6259101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,5399.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66056-6605601-20230605055455,T2306051125054905017157,66056,Peter England,6605601,6605601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,7892.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66056-6605601-20230605065229,T2306051222434522024163,66056,Peter England,6605601,6605601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66056-6605601-20230605105615,T2306051626556841871524,66056,Peter England,6605601,6605601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66056-6605601-20230605045452,T2306051025047614399243,66056,Peter England,6605601,6605601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3098.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66056-6605601-20230605125622,T2306051826363604399872,66056,Peter England,6605601,6605601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66056-6605601-20230605144513,T2306052015215030759004,66056,Peter England,6605601,6605601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34863-3486301-20230605154330,T2306052113419219275257,34863,Allen Solly,3486301,3486301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,2127.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,34863-3486301-20230605054635,T2306051116452290228023,34863,Allen Solly,3486301,3486301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,4396.000000,0.000000,0.000000,0.000000,0.000000
ABFRLAMERICANEAGLEPINELABS,PAYMENT,501031525,T2306051636008164693561,426461,59708,1420313,59708,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685075,5627.900000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66289-6628901-20230605121115,T2306051741299887394364,66289,Pe Red Amroha,6628901,6628901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1599.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66289-6628901-20230605144759,T2306052018124900872007,66289,Pe Red Amroha,6628901,6628901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1917.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66208-6620801-20230605143615,T2306052006215518077480,66208,Peter England,6620801,6620801,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63801-6380101-20230605133641,T2306051906496779006466,63801,Peter England,6380101,6380101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1698.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63801-6380101-20230605123711,T2306051807269060258468,63801,Peter England,6380101,6380101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2098.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63801-6380101-20230605132114,T2306051851217438881244,63801,Peter England,6380101,6380101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3398.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,27780-2778001-20230605145026,T2306052020458474152036,27780,27780,2778001,2778001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,1299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66344-6634401-20230605154358,T2306052114185482924201,66344,Peter England,6634401,6634401,PhonePe Private Limited,WALLET_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,981.000000,-13.734000,0.000000,-1.236100,-1.236100
ABFRLPETERENGLAND,PAYMENT,66344-6634401-20230605154358,T2306052114185482924201,66344,Peter England,6634401,6634401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3716.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66344-6634401-20230605071813,T2306051248466557737811,66344,Peter England,6634401,6634401,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,108.280000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,61407-6140701-20230605055439,T2306051124478035557236,61407,Peter England - Punnen Road,6140701,6140701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,288.000000,0.000000,0.000000,0.000000,0.000000
ABFRLALLENSOLLY,PAYMENT,36847-3684701-20230605145434,T2306052025246210759160,36847,Allen Solly Db Mall,3684701,3684701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571321681,1499.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63899-6389901-20230605095205,T2306051522327318881146,63899,Peter England,6389901,6389901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2398.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63899-6389901-20230605101332,T2306051544187803938874,63899,Peter England,6389901,6389901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3495.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPLANETFASHION,PAYMENT,43430-4343001-20230605134820,T2306051918436498881376,43430,Planet Fashion D I Road,4343001,4343001,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571287290,2999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63632-6363201-20230605154523,T2306052115301111720284,63632,Peter England,6363201,6363201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,4097.000000,0.000000,0.000000,0.000000,0.000000
ABFRLLOUISPHILIPPE,PAYMENT,13363-1336301-20230605093026,T2306051500524541602591,13363,Louis Philippe - Civil Lines Mg Road,1336301,1336301,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571685208,2999.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,66096-6609601-20230605145807,T2306052028329105380696,66096,Peter England,6609601,6609601,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2198.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63661-6366101-20230605121703,T2306051747135561871081,63661,Peter England,6366101,6366101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1399.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63661-6366101-20230605053345,T2306051104066510375465,63661,Peter England,6366101,6366101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,3497.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63661-6366101-20230605053000,T2306051100191139432871,63661,Peter England,6366101,6366101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63661-6366101-20230605054907,T2306051119147271871958,63661,Peter England,6366101,6366101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,217.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63661-6366101-20230605111515,T2306051645232708849734,63661,Peter England,6366101,6366101,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,5596.000000,0.000000,0.000000,0.000000,0.000000
ABFRLVANHEUSEN,PAYMENT,28249-2824901-20230605144020,T2306052010251016881435,28249,28249,2824901,2824901,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31570999410,2299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,62827-6282701-20230605123336,T2306051803551869296331,62827,Peter England - Park Lane,6282701,6282701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,299.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,62827-6282701-20230605155836,T2306052129007601768367,62827,Peter England - Park Lane,6282701,6282701,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,2898.000000,0.000000,0.000000,0.000000,0.000000
ABFRLPETERENGLAND,PAYMENT,63872-6387201-20230605141311,T2306051943221815601710,63872,Peter England,6387201,6387201,PhonePe Private Limited,UPI_FULFILMENT,05-06-2023,05-06-2023,06-06-2023,YESB31571684202,1698.000000,0.000000,0.000000,0.000000,0.000000
