"Unique ID","Sales Date","Deposit Date","Store ID","Retek Code",TID,"Collection Bank","Deposit Amount"
2780852,,2024-11-08,,,21176667,"SBI Card",600.00
2782169,,2024-11-08,,,21204024,"SBI Card",1599.00
2782164,,2024-11-08,,,21204024,"SBI Card",1199.00
2782162,,2024-11-08,,,21204024,"SBI Card",2799.00
2780615,,2024-11-08,,,21053035,"SBI Card",3397.00
2780616,,2024-11-08,,,21053035,"SBI Card",1299.00
2782431,,2024-11-08,,,21401998,"SBI Card",2549.00
2778307,,2024-11-08,,,,"ICICI Card",202834.50
2778308,,2024-11-08,,,,"ICICI Card",940.50
2778309,,2024-11-08,,,,"ICICI Card",1000.00
2778310,,2024-11-08,,,,"ICICI Card",38820.00
2778311,,2024-11-08,,,,"ICICI Card",180.00
2782372,,2024-11-08,,,21373399,"SBI Card",18497.00
2782373,,2024-11-08,,,21373399,"SBI Card",14695.00
2782369,,2024-11-08,,,21373399,"SBI Card",17297.30
2782341,,2024-11-08,,,21332106,"SBI Card",6297.00
2782430,,2024-11-08,,,21401998,"SBI Card",1399.00
2782260,,2024-11-08,,,21332106,"SBI Card",2849.00
2782258,,2024-11-08,,,21332106,"SBI Card",1799.00
2775216,,2024-11-08,,,,"ICICI Card",137.50
2778204,,2024-11-08,,,,"ICICI Card",122.63
2778205,,2024-11-08,,,,"ICICI Card",412.50
2778206,,2024-11-08,,,,"ICICI Card",16013.25
2778207,,2024-11-08,,,,"ICICI Card",74.25
2778208,,2024-11-08,,,,"ICICI Card",125.00
2778209,,2024-11-08,,,,"ICICI Card",162.50
2778210,,2024-11-08,,,,"ICICI Card",262.50
2778211,,2024-11-08,,,,"ICICI Card",21351.00
2778212,,2024-11-08,,,,"ICICI Card",99.00
2778213,,2024-11-08,,,,"ICICI Card",350.00
2778199,,2024-11-08,,,,"ICICI Card",122.63
2778200,,2024-11-08,,,,"ICICI Card",1362.50
2778201,,2024-11-08,,,,"ICICI Card",52892.24
2778214,,2024-11-08,,,,"ICICI Card",1925.00
2778215,,2024-11-08,,,,"ICICI Card",1812.50
2778233,,2024-11-08,,,,"ICICI Card",756.25
2778234,,2024-11-08,,,,"ICICI Card",29357.62
2778235,,2024-11-08,,,,"ICICI Card",136.13
2781735,,2024-11-08,,,21387593,"SBI Card",2999.00
2775730,,2024-11-08,,,,"ICICI Card",1000.00
2774778,,2024-11-08,,,42752871,"HDFC Card",8097.00
2774779,,2024-11-08,,,42752871,"HDFC Card",4799.40
2774624,,2024-11-08,,,VPOS1247,"AMEX Card",7125.00
2782252,,2024-11-08,,,21332106,"SBI Card",2649.00
2774699,,2024-11-07,,,80141755,"HDFC Card",5097.00
2778189,,2024-11-07,,,,"ICICI Card",4367.25
2778190,,2024-11-07,,,,"ICICI Card",20.25
2782293,,2024-11-07,,,21332106,"SBI Card",8447.00
2782296,,2024-11-07,,,21332106,"SBI Card",3499.00
2782298,,2024-11-07,,,21332106,"SBI Card",1548.00
2782333,,2024-11-07,,,21332106,"SBI Card",13595.00
2782334,,2024-11-07,,,21332106,"SBI Card",3499.00
2782336,,2024-11-07,,,21332106,"SBI Card",2849.00
2782337,,2024-11-07,,,21332106,"SBI Card",9798.00
2778236,,2024-11-07,,,,"ICICI Card",450.00
2778193,,2024-11-07,,,,"ICICI Card",112.50
2778194,,2024-11-07,,,,"ICICI Card",81.00
2778195,,2024-11-07,,,,"ICICI Card",17469.00
2774946,,2024-11-07,,,80142172,"HDFC Card",6297.00
2781152,,2024-11-07,,,21337612,"SBI Card",5697.00
2781153,,2024-11-07,,,21337612,"SBI Card",6796.00
2781747,,2024-11-07,,,21387593,"SBI Card",2999.00
2781748,,2024-11-07,,,21387593,"SBI Card",23497.00
2781841,,2024-11-07,,,21255884,"SBI Card",1399.00
2781842,,2024-11-07,,,21255884,"SBI Card",1799.00
2781218,,2024-11-07,,,21163753,"SBI Card",4858.00
2781215,,2024-11-07,,,21163753,"SBI Card",27295.00
2781199,,2024-11-07,,,21163753,"SBI Card",10000.00
2781200,,2024-11-07,,,21163753,"SBI Card",1396.00
2780625,,2024-11-07,,,21053035,"SBI Card",3698.00
2780626,,2024-11-07,,,21053035,"SBI Card",1398.00
2781197,,2024-11-07,,,21163753,"SBI Card",9986.40
2781192,,2024-11-07,,,21163753,"SBI Card",9999.00
2782097,,2024-11-07,,,21016601,"SBI Card",2999.50
2782104,,2024-11-07,,,21016601,"SBI Card",8000.00
2781491,,2024-11-07,,,21176667,"SBI Card",9497.00
2781496,,2024-11-07,,,21176667,"SBI Card",2599.00
2781497,,2024-11-07,,,21176667,"SBI Card",2849.00
2781515,,2024-11-07,,,21229027,"SBI Card",8747.00
2781518,,2024-11-07,,,21229027,"SBI Card",20492.00
2774053,,2024-11-07,,,72344890,"AMEX Card",2421.65
2774109,,2024-11-07,,,72506660,"AMEX Card",1999.00
2774234,,2024-11-07,,,72488952,"AMEX Card",20644.25
2774282,,2024-11-07,,,72488904,"AMEX Card",6000.00
2774172,,2024-11-07,,,VPOS1247,"AMEX Card",4790.00
2781619,,2024-11-07,,,21312242,"SBI Card",4398.00
2781617,,2024-11-07,,,21312242,"SBI Card",13641.00
2781624,,2024-11-07,,,21312242,"SBI Card",1599.00
2774577,,2024-11-07,,,72502202,"AMEX Card",798.01
2774595,,2024-11-07,,,VPOS1247,"AMEX Card",14622.00
2782065,,2024-11-07,,,21390419,"SBI Card",1298.00
2781963,,2024-11-07,,,21387593,"SBI Card",1999.00
2781421,,2024-11-07,,,21234739,"SBI Card",5598.00
2781415,,2024-11-07,,,21234739,"SBI Card",999.00
2781389,,2024-11-07,,,21234739,"SBI Card",6598.00
2781390,,2024-11-07,,,21234739,"SBI Card",17743.00
2781392,,2024-11-07,,,21234739,"SBI Card",13995.00
2781399,,2024-11-07,,,21234739,"SBI Card",7098.00
2781400,,2024-11-07,,,21234739,"SBI Card",14597.00
2781401,,2024-11-07,,,21234739,"SBI Card",13596.00
2781402,,2024-11-07,,,21234739,"SBI Card",4999.00
2782076,,2024-11-07,,,21390419,"SBI Card",389.00
2780823,,2024-11-07,,,21176667,"SBI Card",1000.00
2782007,,2024-11-07,,,21292165,"SBI Card",168.00
2782008,,2024-11-07,,,21292165,"SBI Card",3317.00
2781989,,2024-11-07,,,21387593,"SBI Card",2799.00
2780798,,2024-11-06,,,21176667,"SBI Card",11280.00
2780799,,2024-11-06,,,21176667,"SBI Card",7915.20
2780782,,2024-11-06,,,21176667,"SBI Card",13044.00
2781449,,2024-11-06,,,21337612,"SBI Card",3438.00
2781451,,2024-11-06,,,21337612,"SBI Card",1999.00
2781962,,2024-11-06,,,21387593,"SBI Card",6793.00
2781341,,2024-11-06,,,21234739,"SBI Card",17194.00
2781342,,2024-11-06,,,21234739,"SBI Card",12999.00
2781343,,2024-11-06,,,21234739,"SBI Card",8298.00
2781909,,2024-11-06,,,21292165,"SBI Card",15094.00
2781916,,2024-11-06,,,21292165,"SBI Card",1499.00
2781921,,2024-11-06,,,21292165,"SBI Card",14466.00
2774454,,2024-11-06,,,VPOS1247,"AMEX Card",16000.00
2774455,,2024-11-06,,,VPOS1247,"AMEX Card",54750.00
2774393,,2024-11-06,,,VPOS1247,"AMEX Card",4320.00
2776881,,2024-11-06,,,,"ICICI Card",281.25
2776882,,2024-11-06,,,,"ICICI Card",1562.50
2776883,,2024-11-06,,,,"ICICI Card",51436.50
2776884,,2024-11-06,,,,"ICICI Card",238.50
2776885,,2024-11-06,,,,"ICICI Card",1325.00
2774420,,2024-11-06,,,VPOS1247,"AMEX Card",2730.00
2781636,,2024-11-06,,,21387593,"SBI Card",11500.00
2781660,,2024-11-06,,,21387593,"SBI Card",8086.00
2782226,,2024-11-06,,,21332106,"SBI Card",4499.00
2782223,,2024-11-06,,,21332106,"SBI Card",10696.00
2782224,,2024-11-06,,,21332106,"SBI Card",5798.00
2774267,,2024-11-06,,,72473728,"AMEX Card",8285.00
2774300,,2024-11-06,,,72496814,"AMEX Card",3999.00
2774332,,2024-11-06,,,72473943,"AMEX Card",3478.20
2781008,,2024-11-06,,,21163753,"SBI Card",2999.00
2781558,,2024-11-06,,,21312242,"SBI Card",16095.00
2781554,,2024-11-06,,,21312242,"SBI Card",799.00
2781555,,2024-11-06,,,21312242,"SBI Card",2798.00
2781556,,2024-11-06,,,21312242,"SBI Card",2499.00
2780968,,2024-11-06,,,21163753,"SBI Card",499.00
2780969,,2024-11-06,,,21163753,"SBI Card",1499.00
2780950,,2024-11-06,,,21163753,"SBI Card",5898.20
2780858,,2024-11-06,,,21176667,"SBI Card",7497.00
2781180,,2024-11-06,,,21337612,"SBI Card",799.00
2781178,,2024-11-06,,,21337612,"SBI Card",2998.00
2781211,,2024-11-06,,,21163753,"SBI Card",10999.00
2782440,,2024-11-06,,,21401998,"SBI Card",1998.00
2781310,,2024-11-06,,,21234739,"SBI Card",2499.00
2781278,,2024-11-06,,,21234739,"SBI Card",9047.00
2781279,,2024-11-06,,,21234739,"SBI Card",2499.00
2781280,,2024-11-06,,,21234739,"SBI Card",3549.00
2781767,,2024-11-06,,,21255884,"SBI Card",4637.20
2781768,,2024-11-06,,,21255884,"SBI Card",1099.00
2778343,,2024-11-06,,,,"ICICI Card",52892.25
2778344,,2024-11-06,,,,"ICICI Card",245.25
2778345,,2024-11-06,,,,"ICICI Card",1362.50
2778346,,2024-11-06,,,,"ICICI Card",32511.75
2778347,,2024-11-06,,,,"ICICI Card",150.75
2778348,,2024-11-06,,,,"ICICI Card",262.50
2778349,,2024-11-06,,,,"ICICI Card",575.00
2778350,,2024-11-06,,,,"ICICI Card",60656.25
2780564,,2024-11-06,,,21016601,"SBI Card",8947.00
2782404,,2024-11-06,,,21401998,"SBI Card",4298.00
2782354,,2024-11-06,,,21373399,"SBI Card",7997.00
2782380,,2024-11-06,,,21373399,"SBI Card",19797.00
2782407,,2024-11-06,,,21401998,"SBI Card",5097.00
2774944,,2024-11-06,,,80141865,"HDFC Card",12798.40
2781678,,2024-11-06,,,21387593,"SBI Card",5348.00
2781681,,2024-11-06,,,21387593,"SBI Card",2799.00
2782346,,2024-11-06,,,21373399,"SBI Card",1000.00
2782349,,2024-11-06,,,21373399,"SBI Card",3598.40
2774622,,2024-11-06,,,VPOS1247,"AMEX Card",5737.00
2774623,,2024-11-06,,,VPOS1247,"AMEX Card",42750.00
2774818,,2024-11-06,,,42752871,"HDFC Card",6799.20
2774816,,2024-11-06,,,42752871,"HDFC Card",10399.20
2774939,,2024-11-06,,,80124876,"HDFC Card",4593.00
2774817,,2024-11-05,,,42752871,"HDFC Card",2698.50
2774621,,2024-11-05,,,VPOS1247,"AMEX Card",3995.00
2774745,,2024-11-05,,,80141306,"HDFC Card",1999.00
2778249,,2024-11-05,,,,"ICICI Card",262.50
2780470,,2024-11-05,,,,"ICICI Card",437.50
2780471,,2024-11-05,,,,"ICICI Card",78.75
2780472,,2024-11-05,,,,"ICICI Card",16983.75
2780473,,2024-11-05,,,,"ICICI Card",145.13
2780474,,2024-11-05,,,,"ICICI Card",31298.62
2780475,,2024-11-05,,,,"ICICI Card",806.25
2781699,,2024-11-05,,,21387593,"SBI Card",7897.00
2782274,,2024-11-05,,,21332106,"SBI Card",249.00
2782275,,2024-11-05,,,21332106,"SBI Card",10797.00
2782269,,2024-11-05,,,21332106,"SBI Card",3299.00
2782270,,2024-11-05,,,21332106,"SBI Card",5498.00
2782374,,2024-11-05,,,21373399,"SBI Card",19596.00
2782375,,2024-11-05,,,21373399,"SBI Card",20293.00
2782376,,2024-11-05,,,21373399,"SBI Card",2999.00
2781854,,2024-11-05,,,21292165,"SBI Card",2799.00
2781855,,2024-11-05,,,21292165,"SBI Card",7052.45
2781856,,2024-11-05,,,21292165,"SBI Card",16498.00
2781259,,2024-11-05,,,21234739,"SBI Card",3499.00
2781260,,2024-11-05,,,21234739,"SBI Card",4948.50
2781262,,2024-11-05,,,21234739,"SBI Card",2799.00
2782432,,2024-11-05,,,21401998,"SBI Card",5797.00
2781869,,2024-11-05,,,21292165,"SBI Card",12794.00
2781221,,2024-11-05,,,21163753,"SBI Card",4698.00
2776529,,2024-11-05,,,,"ICICI Card",60656.25
2776530,,2024-11-05,,,,"ICICI Card",350.00
2776531,,2024-11-05,,,,"ICICI Card",437.50
2776536,,2024-11-05,,,,"ICICI Card",281.25
2776537,,2024-11-05,,,,"ICICI Card",512.50
2781476,,2024-11-05,,,21337612,"SBI Card",1999.00
2780878,,2024-11-05,,,21163753,"SBI Card",10596.00
2780880,,2024-11-05,,,21163753,"SBI Card",2999.00
2780881,,2024-11-05,,,21163753,"SBI Card",9998.00
2781587,,2024-11-05,,,21312242,"SBI Card",3440.00
2774082,,2024-11-05,,,72475198,"AMEX Card",1599.00
2774277,,2024-11-05,,,72475331,"AMEX Card",1299.00
2774266,,2024-11-05,,,72473728,"AMEX Card",2599.00
2774171,,2024-11-05,,,VPOS1247,"AMEX Card",4386.00
2774450,,2024-11-05,,,VPOS1247,"AMEX Card",10260.00
2774451,,2024-11-05,,,VPOS1247,"AMEX Card",12825.00
2774452,,2024-11-05,,,VPOS1247,"AMEX Card",16740.00
2774453,,2024-11-05,,,VPOS1247,"AMEX Card",25500.00
2781463,,2024-11-05,,,21337612,"SBI Card",5437.60
2782037,,2024-11-05,,,21390419,"SBI Card",1499.00
2782038,,2024-11-05,,,21390419,"SBI Card",12595.00
2780824,,2024-11-05,,,21176667,"SBI Card",9497.00
2780825,,2024-11-05,,,21176667,"SBI Card",5100.00
2780826,,2024-11-05,,,21176667,"SBI Card",15002.00
2780827,,2024-11-05,,,21176667,"SBI Card",25000.00
2782033,,2024-11-05,,,21390419,"SBI Card",1499.00
2782035,,2024-11-05,,,21390419,"SBI Card",1499.00
2782036,,2024-11-04,,,21390419,"SBI Card",11436.00
2782034,,2024-11-04,,,21390419,"SBI Card",5511.50
2781412,,2024-11-04,,,21234739,"SBI Card",17024.00
2780828,,2024-11-04,,,21176667,"SBI Card",17597.00
2780809,,2024-11-04,,,21176667,"SBI Card",12294.00
2782039,,2024-11-04,,,21390419,"SBI Card",9168.00
2774448,,2024-11-04,,,VPOS1247,"AMEX Card",4725.00
2774449,,2024-11-04,,,VPOS1247,"AMEX Card",17625.00
2774198,,2024-11-04,,,VPOS1247,"AMEX Card",29947.00
2774110,,2024-11-04,,,72506774,"AMEX Card",3998.00
2774062,,2024-11-04,,,72442970,"AMEX Card",3935.00
2780882,,2024-11-04,,,21163753,"SBI Card",1999.00
2780879,,2024-11-04,,,21163753,"SBI Card",1999.00
2781474,,2024-11-04,,,21337612,"SBI Card",3198.00
2781475,,2024-11-04,,,21337612,"SBI Card",1399.00
2776538,,2024-11-04,,,,"ICICI Card",487.50
2776539,,2024-11-04,,,,"ICICI Card",87.75
2779419,,2024-11-04,,,,"ICICI Card",23292.00
2779420,,2024-11-04,,,,"ICICI Card",450.00
2779421,,2024-11-04,,,,"ICICI Card",108.00
2779422,,2024-11-04,,,,"ICICI Card",450.00
2779423,,2024-11-04,,,,"ICICI Card",275.00
2782181,,2024-11-04,,,21204024,"SBI Card",2798.00
2780604,,2024-11-04,,,21016601,"SBI Card",4998.00
2781866,,2024-11-04,,,21292165,"SBI Card",9166.00
2781867,,2024-11-04,,,21292165,"SBI Card",2658.00
2781868,,2024-11-04,,,21292165,"SBI Card",3049.00
2781263,,2024-11-04,,,21234739,"SBI Card",32389.00
2781264,,2024-11-04,,,21234739,"SBI Card",19097.00
2781265,,2024-11-04,,,21234739,"SBI Card",7249.00
2781261,,2024-11-04,,,21234739,"SBI Card",17146.00
2781853,,2024-11-04,,,21292165,"SBI Card",4548.00
2778271,,2024-11-04,,,,"ICICI Card",150.00
2778272,,2024-11-04,,,,"ICICI Card",53862.75
2778273,,2024-11-04,,,,"ICICI Card",662.50
2778274,,2024-11-04,,,,"ICICI Card",249.75
2778351,,2024-11-04,,,,"ICICI Card",13344.37
2778352,,2024-11-04,,,,"ICICI Card",30.94
2778353,,2024-11-04,,,,"ICICI Card",343.75
2778354,,2024-11-04,,,,"ICICI Card",30.94
2782266,,2024-11-04,,,21332106,"SBI Card",167.00
2782267,,2024-11-04,,,21332106,"SBI Card",9498.00
2782268,,2024-11-04,,,21332106,"SBI Card",2599.00
2781700,,2024-11-04,,,21387593,"SBI Card",3999.00
2781701,,2024-11-04,,,21387593,"SBI Card",2599.00
2781702,,2024-11-04,,,21387593,"SBI Card",1600.00
2781708,,2024-11-04,,,21387593,"SBI Card",3099.00
2781709,,2024-11-04,,,21387593,"SBI Card",8716.80
2778270,,2024-11-04,,,,"ICICI Card",18924.75
2782299,,2024-11-04,,,21332106,"SBI Card",5598.00
2774618,,2024-11-04,,,VPOS1247,"AMEX Card",4320.00
2774619,,2024-11-04,,,VPOS1247,"AMEX Card",12500.00
2774620,,2024-11-04,,,VPOS1247,"AMEX Card",13451.00
2774814,,2024-11-04,,,42752871,"HDFC Card",2499.00
2774815,,2024-11-04,,,42752871,"HDFC Card",10896.00
2782245,,2024-11-03,,,21332106,"SBI Card",4898.00
2782246,,2024-11-03,,,21332106,"SBI Card",7647.00
2782248,,2024-11-03,,,21332106,"SBI Card",8347.00
2782249,,2024-11-03,,,21332106,"SBI Card",6847.00
2782250,,2024-11-03,,,21332106,"SBI Card",7248.00
2782350,,2024-11-03,,,21373399,"SBI Card",11696.00
2782347,,2024-11-03,,,21373399,"SBI Card",10895.00
2782348,,2024-11-03,,,21373399,"SBI Card",4607.00
2781776,,2024-11-03,,,21255884,"SBI Card",3548.00
2781790,,2024-11-03,,,21255884,"SBI Card",3378.00
2781791,,2024-11-03,,,21255884,"SBI Card",5397.00
2780567,,2024-11-03,,,21016601,"SBI Card",14097.09
2781168,,2024-11-03,,,21337612,"SBI Card",4898.00
2782403,,2024-11-03,,,21401998,"SBI Card",5696.00
2782355,,2024-11-03,,,21373399,"SBI Card",12298.00
2782356,,2024-11-03,,,21373399,"SBI Card",20094.00
2782357,,2024-11-03,,,21373399,"SBI Card",10498.00
2782362,,2024-11-03,,,21373399,"SBI Card",28894.00
2782363,,2024-11-03,,,21373399,"SBI Card",4798.00
2781888,,2024-11-03,,,21292165,"SBI Card",1799.00
2781281,,2024-11-03,,,21234739,"SBI Card",6999.00
2781282,,2024-11-03,,,21234739,"SBI Card",8797.00
2781283,,2024-11-03,,,21234739,"SBI Card",6999.00
2781284,,2024-11-03,,,21234739,"SBI Card",6999.00
2781307,,2024-11-03,,,21234739,"SBI Card",5097.00
2781172,,2024-11-03,,,21337612,"SBI Card",2299.00
2781181,,2024-11-03,,,21337612,"SBI Card",13395.00
2780576,,2024-11-03,,,21016601,"SBI Card",6798.00
2780577,,2024-11-03,,,21016601,"SBI Card",8347.00
2780578,,2024-11-03,,,21016601,"SBI Card",5499.50
2782182,,2024-11-03,,,21204024,"SBI Card",1798.00
2780937,,2024-11-03,,,21163753,"SBI Card",9999.00
2780935,,2024-11-03,,,21163753,"SBI Card",1499.00
2781557,,2024-11-03,,,21312242,"SBI Card",6999.30
2781530,,2024-11-03,,,21312242,"SBI Card",3438.40
2781533,,2024-11-03,,,21312242,"SBI Card",5797.00
2781535,,2024-11-03,,,21312242,"SBI Card",1599.00
2780951,,2024-11-03,,,21163753,"SBI Card",20595.00
2780964,,2024-11-03,,,21163753,"SBI Card",1799.00
2780966,,2024-11-03,,,21163753,"SBI Card",14497.00
2774225,,2024-11-03,,,72488920,"AMEX Card",5446.00
2774333,,2024-11-03,,,72475180,"AMEX Card",24192.23
2774328,,2024-11-03,,,72473751,"AMEX Card",5999.00
2774310,,2024-11-03,,,72375392,"AMEX Card",2998.00
2774319,,2024-11-03,,,72467762,"AMEX Card",1998.00
2774170,,2024-11-03,,,VPOS1247,"AMEX Card",7980.00
2782221,,2024-11-03,,,21332106,"SBI Card",2399.00
2782216,,2024-11-03,,,21332106,"SBI Card",5498.00
2782217,,2024-11-03,,,21332106,"SBI Card",3999.00
2782229,,2024-11-03,,,21332106,"SBI Card",2599.00
2781645,,2024-11-03,,,21387593,"SBI Card",2899.00
2782200,,2024-11-03,,,21204024,"SBI Card",3999.00
2774446,,2024-11-03,,,VPOS1247,"AMEX Card",6210.00
2774447,,2024-11-03,,,VPOS1247,"AMEX Card",9500.00
2774392,,2024-11-03,,,VPOS1247,"AMEX Card",5500.00
2774358,,2024-11-03,,,VPOS1247,"AMEX Card",8990.00
2781452,,2024-11-03,,,21337612,"SBI Card",6147.00
2781922,,2024-11-03,,,21292165,"SBI Card",7947.00
2781917,,2024-11-03,,,21292165,"SBI Card",7147.00
2781910,,2024-11-03,,,21292165,"SBI Card",2799.00
2781911,,2024-11-03,,,21292165,"SBI Card",3499.00
2781907,,2024-11-03,,,21292165,"SBI Card",2000.00
2781908,,2024-11-03,,,21292165,"SBI Card",8316.80
2781894,,2024-11-03,,,21292165,"SBI Card",1899.00
2781891,,2024-11-03,,,21292165,"SBI Card",3499.00
2781927,,2024-11-03,,,21292165,"SBI Card",1799.00
2781928,,2024-11-03,,,21292165,"SBI Card",2499.00
2781339,,2024-11-03,,,21234739,"SBI Card",6999.00
2781340,,2024-11-03,,,21234739,"SBI Card",11096.00
2781322,,2024-11-03,,,21234739,"SBI Card",6347.00
2781323,,2024-11-03,,,21234739,"SBI Card",192.00
2781336,,2024-11-03,,,21234739,"SBI Card",5097.00
2780802,,2024-11-03,,,21176667,"SBI Card",19443.00
2780779,,2024-11-03,,,21176667,"SBI Card",2499.00
2780780,,2024-11-02,,,21176667,"SBI Card",7297.00
2780781,,2024-11-02,,,21176667,"SBI Card",2799.00
2780800,,2024-11-02,,,21176667,"SBI Card",5798.00
2780805,,2024-11-02,,,21176667,"SBI Card",2898.00
2780794,,2024-11-02,,,21176667,"SBI Card",4198.00
2780795,,2024-11-02,,,21176667,"SBI Card",8637.60
2776234,,2024-11-02,,,,"ICICI Card",220.50
2781331,,2024-11-02,,,21234739,"SBI Card",5498.00
2781332,,2024-11-02,,,21234739,"SBI Card",1774.50
2781318,,2024-11-02,,,21234739,"SBI Card",1799.00
2781335,,2024-11-02,,,21234739,"SBI Card",17041.00
2781920,,2024-11-02,,,21292165,"SBI Card",4298.00
2781903,,2024-11-02,,,21292165,"SBI Card",20789.00
2781315,,2024-11-02,,,21234739,"SBI Card",10496.00
2781317,,2024-11-02,,,21234739,"SBI Card",8847.00
2781905,,2024-11-02,,,21292165,"SBI Card",1529.00
2781912,,2024-11-02,,,21292165,"SBI Card",11594.00
2781913,,2024-11-02,,,21292165,"SBI Card",13495.00
2781450,,2024-11-02,,,21337612,"SBI Card",1299.00
2782051,,2024-11-02,,,21390419,"SBI Card",3708.60
2782054,,2024-11-02,,,21390419,"SBI Card",12883.00
2774355,,2024-11-02,,,72488945,"AMEX Card",13241.00
2774390,,2024-11-02,,,VPOS1247,"AMEX Card",17250.00
2774391,,2024-11-02,,,VPOS1247,"AMEX Card",116253.00
2774419,,2024-11-02,,,VPOS1247,"AMEX Card",6131.00
2774594,,2024-11-02,,,VPOS1247,"AMEX Card",841.00
2781658,,2024-11-02,,,21387593,"SBI Card",500.00
2781652,,2024-11-02,,,21387593,"SBI Card",4999.00
2781655,,2024-11-02,,,21387593,"SBI Card",2799.00
2781632,,2024-11-02,,,21387593,"SBI Card",34587.00
2782222,,2024-11-02,,,21332106,"SBI Card",10798.00
2782211,,2024-11-02,,,21332106,"SBI Card",2699.00
2782213,,2024-11-02,,,21332106,"SBI Card",9247.00
2774259,,2024-11-02,,,VPOS1247,"AMEX Card",5516.00
2774219,,2024-11-02,,,72488857,"AMEX Card",8496.00
2774213,,2024-11-02,,,72475218,"AMEX Card",1999.00
2780949,,2024-11-02,,,21163753,"SBI Card",10196.00
2780960,,2024-11-02,,,21163753,"SBI Card",7447.00
2780952,,2024-11-02,,,21163753,"SBI Card",12298.00
2780953,,2024-11-02,,,21163753,"SBI Card",7448.00
2780955,,2024-11-02,,,21163753,"SBI Card",10396.00
2780956,,2024-11-02,,,21163753,"SBI Card",9634.00
2780957,,2024-11-02,,,21163753,"SBI Card",10999.00
2780963,,2024-11-02,,,21163753,"SBI Card",10999.00
2780971,,2024-11-02,,,21163753,"SBI Card",3599.00
2780972,,2024-11-02,,,21163753,"SBI Card",2999.00
2780975,,2024-11-02,,,21163753,"SBI Card",1860.00
2781536,,2024-11-02,,,21312242,"SBI Card",5796.00
2781541,,2024-11-02,,,21312242,"SBI Card",5999.00
2781542,,2024-11-02,,,21312242,"SBI Card",5446.00
2781543,,2024-11-02,,,21312242,"SBI Card",2448.00
2780945,,2024-11-02,,,21163753,"SBI Card",2799.00
2780946,,2024-11-02,,,21163753,"SBI Card",2499.00
2782117,,2024-11-02,,,21204024,"SBI Card",2648.00
2782121,,2024-11-02,,,21204024,"SBI Card",3618.00
2782129,,2024-11-02,,,21204024,"SBI Card",4498.00
2782130,,2024-11-02,,,21204024,"SBI Card",5896.00
2782131,,2024-11-02,,,21204024,"SBI Card",1599.00
2782137,,2024-11-02,,,21204024,"SBI Card",5396.00
2782149,,2024-11-02,,,21204024,"SBI Card",1399.00
2782139,,2024-11-02,,,21204024,"SBI Card",1599.00
2782140,,2024-11-02,,,21204024,"SBI Card",3543.00
2782141,,2024-11-02,,,21204024,"SBI Card",5999.00
2782143,,2024-11-02,,,21204024,"SBI Card",7195.00
2776532,,2024-11-02,,,,"ICICI Card",46.13
2776533,,2024-11-02,,,,"ICICI Card",46.13
2776534,,2024-11-02,,,,"ICICI Card",512.50
2776535,,2024-11-02,,,,"ICICI Card",128.25
2776528,,2024-11-02,,,,"ICICI Card",19895.24
2780573,,2024-11-02,,,21016601,"SBI Card",1999.20
2780589,,2024-11-02,,,21016601,"SBI Card",4798.80
2781175,,2024-11-02,,,21337612,"SBI Card",1999.00
2781176,,2024-11-02,,,21337612,"SBI Card",17091.00
2781177,,2024-11-02,,,21337612,"SBI Card",5347.00
2780639,,2024-11-02,,,21092978,"SBI Card",9999.00
2779135,,2024-11-02,,,,"ICICI Card",27659.25
2779136,,2024-11-02,,,,"ICICI Card",712.50
2779137,,2024-11-02,,,,"ICICI Card",62.50
2779138,,2024-11-02,,,,"ICICI Card",887.50
2779139,,2024-11-02,,,,"ICICI Card",56.25
2779140,,2024-11-02,,,,"ICICI Card",12131.25
2779141,,2024-11-02,,,,"ICICI Card",312.50
2781304,,2024-11-02,,,21234739,"SBI Card",6797.00
2781305,,2024-11-02,,,21234739,"SBI Card",799.00
2781269,,2024-11-02,,,21234739,"SBI Card",6408.00
2782353,,2024-11-02,,,21373399,"SBI Card",9796.00
2782358,,2024-11-02,,,21373399,"SBI Card",1999.00
2782359,,2024-11-02,,,21373399,"SBI Card",14197.00
2776021,,2024-11-02,,,,"ICICI Card",737.50
2776022,,2024-11-02,,,,"ICICI Card",425.00
2776023,,2024-11-02,,,,"ICICI Card",47554.50
2776024,,2024-11-02,,,,"ICICI Card",222.75
2776025,,2024-11-02,,,,"ICICI Card",48039.75
2776026,,2024-11-02,,,,"ICICI Card",350.00
2782366,,2024-11-02,,,21373399,"SBI Card",13544.00
2782408,,2024-11-02,,,21401998,"SBI Card",6296.00
2780562,,2024-11-02,,,21016601,"SBI Card",6298.00
2781166,,2024-11-02,,,21337612,"SBI Card",2299.00
2781762,,2024-11-02,,,21255884,"SBI Card",198.00
2781778,,2024-11-02,,,21255884,"SBI Card",3448.00
2781779,,2024-11-02,,,21255884,"SBI Card",5796.00
2780568,,2024-11-02,,,21016601,"SBI Card",14796.11
2780569,,2024-11-02,,,21016601,"SBI Card",2879.20
2781679,,2024-11-02,,,21387593,"SBI Card",8298.00
2774697,,2024-11-02,,,80125939,"HDFC Card",4848.00
2782233,,2024-11-01,,,21332106,"SBI Card",9147.00
2774616,,2024-11-01,,,VPOS1247,"AMEX Card",4090.00
