"Deposit Date","Pickupt Code","Deposit Slip No","Collection Bank",Location,"Deposit Amount"
04-05-2024,57131,791397740,"AXIS Cash","CASH CORR LOCATION",11600.00
04-05-2024,57130,95530606,"AXIS Cash","CASH CORR LOCATION",7050.00
04-05-2024,57129,5712900610,"AXIS Cash",BANGALORE,17210.00
04-05-2024,57128,5712800573,"AXIS Cash",MUMBAI,2560.00
04-05-2024,57116,3306168,"AXIS Cash","KOCHI / ERNAKULAM",4100.00
04-05-2024,57118,62016670,"AXIS Cash",VELLORE,5581.00
04-05-2024,57120,73452672,"AXIS Cash",BANGALORE,4000.00
04-05-2024,57115,58758951,"AXIS Cash",HYDERABAD,7500.00
04-05-2024,57124,60267528,"AXIS Cash",GUWAHATI,10875.00
04-05-2024,57127,80375318,"AXIS Cash",JAMSHEDPUR,3930.00
04-05-2024,57126,40960554,"AXIS Cash","CASH CORR LOCATION",7870.00
04-05-2024,57109,5710900350,"AXIS Cash",CHENNAI,1600.00
04-05-2024,57110,5711000581,"AXIS Cash",BAREILLY,2730.00
04-05-2024,57111,5711100666,"AXIS Cash",CHENNAI,6160.00
04-05-2024,57108,79162444,"AXIS Cash",MYSORE,2500.00
04-05-2024,57065,74459806,"AXIS Cash",RANCHI,2000.00
04-05-2024,55572,8697965,"AXIS Cash","CASH CORR LOCATION",14600.00
03-05-2024,57064,74459777,"AXIS Cash",RANCHI,4630.00
03-05-2024,57065,4459805,"AXIS Cash",RANCHI,270.00
03-05-2024,57108,79162443,"AXIS Cash",MYSORE,6800.00
03-05-2024,57100,5710000696,"AXIS Cash",CHENNAI,4796.00
03-05-2024,57111,5711100665,"AXIS Cash",CHENNAI,5325.00
03-05-2024,57109,5710600349,"AXIS Cash",CHENNAI,9815.00
03-05-2024,57126,40960553,"AXIS Cash","CASH CORR LOCATION",15800.00
03-05-2024,57127,80375317,"AXIS Cash",JAMSHEDPUR,4910.00
03-05-2024,57124,60267527,"AXIS Cash",GUWAHATI,10140.00
03-05-2024,57114,58757709,"AXIS Cash",HYDERABAD,1100.00
03-05-2024,57120,734526610,"AXIS Cash",BANGALORE,500.00
03-05-2024,57118,62016669,"AXIS Cash",VELLORE,700.00
03-05-2024,57116,3306167,"AXIS Cash","KOCHI / ERNAKULAM",5905.00
03-05-2024,57128,5712800572,"AXIS Cash",MUMBAI,2240.00
03-05-2024,57129,5712900609,"AXIS Cash",BANGALORE,5540.00
03-05-2024,57130,95530605,"AXIS Cash","CASH CORR LOCATION",10490.00
03-05-2024,57131,79139774,"AXIS Cash","CASH CORR LOCATION",3500.00
03-05-2024,57133,5713300663,"AXIS Cash",NASHIK,14170.00
03-05-2024,57134,58996920,"AXIS Cash",BANGALORE,18040.00
03-05-2024,57139,5713900546,"AXIS Cash","CASH CORR LOCATION",11598.00
03-05-2024,57143,61531021,"AXIS Cash",TIRUPATHI,4742.00
03-05-2024,57137,5713700462,"AXIS Cash",HYDERABAD,2775.00
03-05-2024,57146,41426316,"AXIS Cash",MANGALORE,8192.00
03-05-2024,57147,60451063,"AXIS Cash",BHUBANESHWAR,6000.00
03-05-2024,57152,73874019,"AXIS Cash","CASH CORR LOCATION",6738.00
03-05-2024,57150,5715000212,"AXIS Cash",TRIVANDRUM,1030.00
03-05-2024,57153,7452903,"AXIS Cash","CASH CORR LOCATION",4700.00
03-05-2024,57154,5715400477,"AXIS Cash",PUNE,1500.00
03-05-2024,57154,5715400476,"AXIS Cash",PUNE,3600.00
03-05-2024,57157,42232337,"AXIS Cash","CASH CORR LOCATION",1960.00
03-05-2024,57160,5716000321,"AXIS Cash",COIMBATORE,2670.00
03-05-2024,57161,5716100616,"AXIS Cash","CASH CORR LOCATION",18300.00
03-05-2024,57162,752107,"AXIS Cash","CASH CORR LOCATION",2655.00
03-05-2024,57163,5716300400,"AXIS Cash","CASH CORR LOCATION",5300.00
03-05-2024,57164,5716400412,"AXIS Cash","CASH CORR LOCATION",370.00
03-05-2024,57164,571600411,"AXIS Cash","CASH CORR LOCATION",700.00
03-05-2024,57164,5716400410,"AXIS Cash","CASH CORR LOCATION",4028.00
03-05-2024,57165,5716500237,"AXIS Cash",REWA,3600.00
03-05-2024,57167,5716700683,"AXIS Cash",AHMEDABAD,2520.00
03-05-2024,57166,80311426,"AXIS Cash",BANGALORE,1340.00
03-05-2024,57168,5716800391,"AXIS Cash","NEW DELHI",7136.00
03-05-2024,57180,5718000643,"AXIS Cash","CASH CORR LOCATION",3285.00
03-05-2024,57185,5718500653,"AXIS Cash",PUNE,2600.00
03-05-2024,57184,5718400637,"AXIS Cash",CALICUT,2178.00
03-05-2024,57187,62551341,"AXIS Cash",BANGALORE,1000.00
03-05-2024,57188,5718800469,"AXIS Cash",PUNE,3740.00
03-05-2024,57189,5718900652,"AXIS Cash",HYDERABAD,16506.00
03-05-2024,57193,5719300326,"AXIS Cash",TRIVANDRUM,4634.00
03-05-2024,57190,5719000369,"AXIS Cash",SURAT,5513.00
03-05-2024,57217,5721700334,"AXIS Cash","NEW DELHI",8000.00
03-05-2024,57220,73960237,"AXIS Cash",BHOPAL,2130.00
03-05-2024,57194,5719400393,"AXIS Cash",LUCKNOW,2600.00
03-05-2024,57263,80376554,"AXIS Cash",RANCHI,2730.00
03-05-2024,57292,5729200127,"AXIS Cash","NEW DELHI",3000.00
03-05-2024,57299,73412425,"AXIS Cash",KANPUR,10445.00
03-05-2024,57508,74849036,"AXIS Cash",INDORE,1500.00
03-05-2024,57513,96141271,"AXIS Cash","KOTA - RAJASTHAN",6300.00
03-05-2024,57509,74849095,"AXIS Cash",INDORE,6220.00
03-05-2024,57528,96153076,"AXIS Cash","KOTA - RAJASTHAN",3550.00
03-05-2024,57531,18444476,"AXIS Cash",CHANDIGARH,16952.00
03-05-2024,57536,79571615,"AXIS Cash",HAPUR,1040.00
03-05-2024,57543,5754300338,"AXIS Cash","NEW DELHI",1240.00
03-05-2024,57551,5755100362,"AXIS Cash",LUCKNOW,3100.00
03-05-2024,57609,79932228,"AXIS Cash",BANGALORE,1690.00
03-05-2024,57621,5762100282,"AXIS Cash",AHMEDABAD,6842.00
03-05-2024,57625,5762500355,"AXIS Cash",AJMER,4113.00
03-05-2024,57638,5763800293,"AXIS Cash",RAJKOT,5081.00
03-05-2024,57761,5776100326,"AXIS Cash",NAVSARI,2734.00
03-05-2024,57774,74741244,"AXIS Cash",ROHTAK,22000.00
03-05-2024,57681,80082072,"AXIS Cash",AURANGABAD,2538.00
03-05-2024,57748,5774800227,"AXIS Cash",UDAIPUR,1131.00
03-05-2024,57724,1150081,"AXIS Cash",GUWAHATI,2600.00
03-05-2024,57787,5778700320,"AXIS Cash",KOLKATA,9530.00
03-05-2024,57784,8772574,"AXIS Cash",ROORKEE,1700.00
03-05-2024,57794,5779400286,"AXIS Cash",DEHRADUN,500.00
03-05-2024,57794,5779400287,"AXIS Cash",DEHRADUN,4518.00
03-05-2024,57815,5781500349,"AXIS Cash",JAIPUR,4000.00
03-05-2024,57840,79625405,"AXIS Cash",NIZAMABAD,3800.00
03-05-2024,57833,57565825,"AXIS Cash",SRIGANGANAGAR,6000.00
03-05-2024,57816,62506911,"AXIS Cash",BANGALORE,3126.00
03-05-2024,57832,49476520,"AXIS Cash",KAKINADA,5556.00
03-05-2024,57883,5788300277,"AXIS Cash","DURGAPUR (WEST BENGAL)",1477.00
03-05-2024,57848,578480075,"AXIS Cash",HYDERABAD,400.00
03-05-2024,57899,79716794,"AXIS Cash",AHMEDABAD,11440.00
03-05-2024,57890,60983799,"AXIS Cash",GORAKHPUR,5500.00
03-05-2024,85491,62291457,"AXIS Cash",BANGALORE,57400.00
03-05-2024,65583,8558300185,"AXIS Cash",VIJAYAWADA,14820.00
03-05-2024,87636,8763600279,"AXIS Cash","NEW DELHI",2700.00
03-05-2024,87301,61609388,"AXIS Cash",CHANDIGARH,2210.00
03-05-2024,99160,80452276,"AXIS Cash",MUMBAI,19000.00
03-05-2024,99156,9915600407,"AXIS Cash","NEW DELHI",4000.00
03-05-2024,99143,9914300177,"AXIS Cash",PUNE,51500.00
03-05-2024,99134,2500554,"AXIS Cash",MUMBAI,15500.00
03-05-2024,99120,9912000701,"AXIS Cash","NEW DELHI",34200.00
03-05-2024,99122,62261853,"AXIS Cash","NEW DELHI",101000.00
03-05-2024,99119,9911900743,"AXIS Cash","NEW DELHI",7000.00
03-05-2024,99118,9911800737,"AXIS Cash","CASH CORR LOCATION",17600.00
03-05-2024,99117,9911700749,"AXIS Cash","NEW DELHI",254500.00
03-05-2024,91516,9151600496,"AXIS Cash",KOLKATA,80000.00
03-05-2024,88456,6162633,"AXIS Cash","CASH CORR LOCATION",15730.00
03-05-2024,55736,6027602083,"ICICI Cash",BHATINDA,17440.00
03-05-2024,99158,9915800749,"ICICI Cash",DELHI,208100.00
03-05-2024,99133,6030033552,"ICICI Cash",LUCKNOW,63500.00
03-05-2024,99123,6030264478,"ICICI Cash",DELHI,11500.00
03-05-2024,99204,9920400356,"AXIS Cash","NEW DELHI",84100.00
03-05-2024,99206,79923821,"AXIS Cash",BANGALORE,66000.00
03-05-2024,99164,9916400621,"AXIS Cash","CASH CORR LOCATION",119320.00
03-05-2024,MADGAR,6030126868,"ICICI Cash",JAIPUR,2900.00
03-05-2024,MADGAR,6025359824,"ICICI Cash",RUDRAPUR,7560.00
03-05-2024,99159,6030505394,"ICICI Cash",DELHI,9000.00
03-05-2024,5724,3025021,IDFC,CHANDIGARH,34000.00
03-05-2024,99008,3523500,IDFC,MUMBAICASH,66500.00
03-05-2024,99009,9900900749,IDFC,DELHICASH,386750.00
03-05-2024,99009,9900900748,IDFC,DELHICASH,630550.00
03-05-2024,99009,9900900747,IDFC,DELHICASH,1963900.00
03-05-2024,99023,9902300758,IDFC,DELHICASH,284240.00
03-05-2024,99032,9903200746,IDFC,DELHICASH,96500.00
03-05-2024,99024,3025291,IDFC,CHANDICORR,422250.00
03-05-2024,99026,3025564,IDFC,CHANDICORR,2000.00
03-05-2024,99125,9912500702,IDFC,DELHICASH,72700.00
03-05-2024,99115,9911500693,IDFC,DELHICASH,56250.00
03-05-2024,99110,9911000689,IDFC,DELHICASH,25500.00
03-05-2024,99124,9912400751,IDFC,DELHICASH,86500.00
03-05-2024,99035,Y9487291,IDFC,KOLCASH,105700.00
03-05-2024,99036,3526065,IDFC,MUMBAICASH,30000.00
03-05-2024,99043,3508033,IDFC,BANGLCASH,189700.00
03-05-2024,99100,3646011,IDFC,HYDCASH,715000.00
03-05-2024,99102,1662185,IDFC,CHENCASH,11500.00
03-05-2024,99103,3621167,IDFC,CHENCASH,37250.00
03-05-2024,99101,9910100705,IDFC,DELHICASH,36000.00
02-05-2024,99101,9910100704,IDFC,DELHICASH,30000.00
02-05-2024,99103,3621166,IDFC,CHENCASH,19500.00
02-05-2024,99100,3464010,IDFC,HYDCASH,343700.00
02-05-2024,99043,3505032,IDFC,BANGLCASH,115400.00
02-05-2024,99035,Y9469320,IDFC,KOLCASH,732900.00
02-05-2024,99124,9912400750,IDFC,DELHICASH,104500.00
02-05-2024,99115,9911500692,IDFC,DELHICASH,34250.00
02-05-2024,99125,9912500701,IDFC,DELHICASH,32750.00
02-05-2024,99026,3025563,IDFC,CHANDICORR,12500.00
02-05-2024,99024,3025290,IDFC,CHANDICORR,469500.00
02-05-2024,99032,9903200745,IDFC,DELHICASH,29000.00
02-05-2024,99023,9902300757,IDFC,DELHICASH,95500.00
02-05-2024,99020,3532429,IDFC,BANGLCASH,46500.00
02-05-2024,99008,3523499,IDFC,MUMBAICASH,628250.00
02-05-2024,5724,3025020,IDFC,CHANDIGARH,25500.00
02-05-2024,99159,6030505393,"ICICI Cash",DELHI,68000.00
02-05-2024,MADGAR,6029722029,"ICICI Cash","GURDASPUR - 143521",6310.00
02-05-2024,MADGAR,6030126867,"ICICI Cash",JAIPUR,9803.00
02-05-2024,MADGAR,6027932456,"ICICI Cash",KURNOOL,8400.00
02-05-2024,99164,9916400620,"AXIS Cash","CASH CORR LOCATION",106800.00
02-05-2024,99164,9916400619,"AXIS Cash","CASH CORR LOCATION",331000.00
02-05-2024,99201,9920100358,"AXIS Cash",AHMEDABAD,84250.00
02-05-2024,99206,79923820,"AXIS Cash",BANGALORE,33830.00
02-05-2024,99205,9920500197,"AXIS Cash",CHANDIGARH,29250.00
02-05-2024,99205,9920500196,"AXIS Cash",CHANDIGARH,55500.00
02-05-2024,99204,9920400355,"AXIS Cash","NEW DELHI",61250.00
02-05-2024,35834,6025507435,"ICICI Cash","ANGAMALY 683572",8470.00
02-05-2024,99133,6030033551,"ICICI Cash",LUCKNOW,193600.00
02-05-2024,99158,9915800748,"ICICI Cash",DELHI,128900.00
02-05-2024,62766,6689900565,"ICICI Cash",CHENNAI,2000.00
02-05-2024,62766,6689900564,"ICICI Cash",CHENNAI,2500.00
02-05-2024,88456,6162632,"AXIS Cash","CASH CORR LOCATION",2800.00
02-05-2024,91516,9151600495,"AXIS Cash",KOLKATA,32400.00
02-05-2024,91516,9151600494,"AXIS Cash",KOLKATA,56900.00
02-05-2024,99117,9911700748,"AXIS Cash","NEW DELHI",225880.00
02-05-2024,99118,9911800736,"AXIS Cash","CASH CORR LOCATION",69000.00
02-05-2024,99118,9911800735,"AXIS Cash","CASH CORR LOCATION",88500.00
02-05-2024,99119,9911900742,"AXIS Cash","NEW DELHI",17500.00
02-05-2024,99134,72500553,"AXIS Cash",MUMBAI,37180.00
02-05-2024,99143,9914300176,"AXIS Cash",PUNE,523850.00
02-05-2024,99156,9915600406,"AXIS Cash","NEW DELHI",229500.00
02-05-2024,99156,9915600402,"AXIS Cash","NEW DELHI",382500.00
02-05-2024,99160,80514725,"AXIS Cash",MUMBAI,295000.00
02-05-2024,87301,61609387,"AXIS Cash",CHANDIGARH,1950.00
02-05-2024,87652,8765200399,"AXIS Cash",AMBALA,1400.00
02-05-2024,65583,8558300183,"AXIS Cash",VIJAYAWADA,2200.00
02-05-2024,65583,8558300184,"AXIS Cash",VIJAYAWADA,11740.00
02-05-2024,85491,62291456,"AXIS Cash",BANGALORE,8800.00
02-05-2024,85706,8696802,"AXIS Cash","CASH CORR LOCATION",25597.00
02-05-2024,57848,5784800074,"AXIS Cash",HYDERABAD,4233.00
02-05-2024,57867,5786700159,"AXIS Cash",HYDERABAD,1829.00
02-05-2024,57883,5788300275,"AXIS Cash","DURGAPUR (WEST BENGAL)",2576.00
02-05-2024,57883,5788300276,"AXIS Cash","DURGAPUR (WEST BENGAL)",10580.00
02-05-2024,57887,62182136,"AXIS Cash",BANGALORE,3400.00
02-05-2024,57832,49476519,"AXIS Cash",KAKINADA,6888.00
02-05-2024,57816,62506910,"AXIS Cash",BANGALORE,36530.00
02-05-2024,57838,800200,"AXIS Cash",VISAKHAPATNAM,4400.00
02-05-2024,57840,79625404,"AXIS Cash",NIZAMABAD,5970.00
02-05-2024,57839,58147207,"AXIS Cash",SIKAR,3270.00
02-05-2024,57847,80179376,"AXIS Cash",PANAJI,4220.00
02-05-2024,57815,5781500348,"AXIS Cash",JAIPUR,2600.00
02-05-2024,57784,8772573,"AXIS Cash",ROORKEE,159.00
02-05-2024,57787,5778700319,"AXIS Cash",KOLKATA,6300.00
02-05-2024,57791,5779100274,"AXIS Cash",BANGALORE,3716.00
02-05-2024,57748,5774800226,"AXIS Cash",UDAIPUR,5664.00
02-05-2024,57681,80082071,"AXIS Cash",AURANGABAD,9216.00
02-05-2024,57761,5776100325,"AXIS Cash",NAVSARI,5004.00
02-05-2024,57754,32040502,"AXIS Cash","PURNIA / PURNEA",6000.00
02-05-2024,57749,74315787,"AXIS Cash",CHANDIGARH,880.00
02-05-2024,57625,5762500354,"AXIS Cash",AJMER,22986.00
02-05-2024,57621,5762100281,"AXIS Cash",AHMEDABAD,22752.00
02-05-2024,57609,79932227,"AXIS Cash",BANGALORE,2310.00
02-05-2024,57551,5755100361,"AXIS Cash",LUCKNOW,1700.00
02-05-2024,57536,79571648,"AXIS Cash",HAPUR,1708.00
02-05-2024,57513,96141270,"AXIS Cash","KOTA - RAJASTHAN",6600.00
02-05-2024,57508,74849035,"AXIS Cash",INDORE,3200.00
02-05-2024,57505,60011375,"AXIS Cash",BANGALORE,32400.00
02-05-2024,57299,73412424,"AXIS Cash",KANPUR,1035.00
02-05-2024,57291,79936905,"AXIS Cash",RAJKOT,5473.00
02-05-2024,57263,80376551,"AXIS Cash",RANCHI,1000.00
02-05-2024,57267,9182061,"AXIS Cash",HUBLI,1338.00
02-05-2024,57267,9182062,"AXIS Cash",HUBLI,11520.00
02-05-2024,57280,5728000338,"AXIS Cash",INDORE,4730.00
02-05-2024,57194,5719400392,"AXIS Cash",LUCKNOW,11100.00
02-05-2024,57198,61006306,"AXIS Cash",HYDERABAD,19540.00
02-05-2024,57197,5719700192,"AXIS Cash",PATNA,7000.00
02-05-2024,57220,73960236,"AXIS Cash",BHOPAL,930.00
02-05-2024,57217,5721700333,"AXIS Cash","NEW DELHI",5200.00
02-05-2024,57199,5719900621,"AXIS Cash",MYSORE,999.00
02-05-2024,57199,5719900622,"AXIS Cash",MYSORE,5813.00
02-05-2024,57190,5719000368,"AXIS Cash",SURAT,5463.00
02-05-2024,57193,5719300325,"AXIS Cash",TRIVANDRUM,9034.00
02-05-2024,57192,5719200243,"AXIS Cash",MUMBAI,550.00
02-05-2024,57189,5718900651,"AXIS Cash",HYDERABAD,2836.00
02-05-2024,57188,5718800467,"AXIS Cash",PUNE,1000.00
02-05-2024,57188,5718800466,"AXIS Cash",PUNE,2700.00
02-05-2024,57188,5718800468,"AXIS Cash",PUNE,6900.00
02-05-2024,57187,62551340,"AXIS Cash",BANGALORE,13510.00
02-05-2024,57184,5718400636,"AXIS Cash",CALICUT,498.00
02-05-2024,57184,5718400635,"AXIS Cash",CALICUT,3546.00
02-05-2024,57185,5718500652,"AXIS Cash",PUNE,24410.00
02-05-2024,57180,5718000641,"AXIS Cash","CASH CORR LOCATION",3134.00
02-05-2024,57180,5718000642,"AXIS Cash","CASH CORR LOCATION",4395.00
02-05-2024,57174,677314,"AXIS Cash",BANGALORE,5400.00
02-05-2024,57168,5716800390,"AXIS Cash","NEW DELHI",1800.00
02-05-2024,57166,79224675,"AXIS Cash",BANGALORE,11800.00
02-05-2024,57167,5716700682,"AXIS Cash",AHMEDABAD,1990.00
02-05-2024,57165,5716500236,"AXIS Cash",REWA,8120.00
02-05-2024,57163,5716300399,"AXIS Cash","CASH CORR LOCATION",4000.00
02-05-2024,57162,752106,"AXIS Cash","CASH CORR LOCATION",12000.00
02-05-2024,57161,40749775,"AXIS Cash","CASH CORR LOCATION",17225.00
02-05-2024,57160,5716000320,"AXIS Cash",COIMBATORE,8400.00
02-05-2024,57157,42232336,"AXIS Cash","CASH CORR LOCATION",7400.00
02-05-2024,57156,62126689,"AXIS Cash",CHENNAI,4700.00
02-05-2024,57155,575500490,"AXIS Cash",MUMBAI,16110.00
02-05-2024,57153,7452902,"AXIS Cash","CASH CORR LOCATION",8400.00
02-05-2024,57152,73874018,"AXIS Cash","CASH CORR LOCATION",947.00
02-05-2024,57147,60451062,"AXIS Cash",BHUBANESHWAR,4000.00
02-05-2024,57146,41426315,"AXIS Cash",MANGALORE,4430.00
02-05-2024,57137,5713700461,"AXIS Cash",HYDERABAD,1278.00
02-05-2024,57143,61531020,"AXIS Cash",TIRUPATHI,5841.00
02-05-2024,57139,5713900545,"AXIS Cash","CASH CORR LOCATION",2746.00
02-05-2024,57134,58996919,"AXIS Cash",BANGALORE,12750.00
02-05-2024,57133,5713300661,"AXIS Cash",NASHIK,4855.00
02-05-2024,57133,5713300662,"AXIS Cash",NASHIK,10100.00
02-05-2024,57131,79139773,"AXIS Cash","CASH CORR LOCATION",1500.00
02-05-2024,57130,95530604,"AXIS Cash","CASH CORR LOCATION",7440.00
02-05-2024,57129,5712900608,"AXIS Cash",BANGALORE,11600.00
02-05-2024,57128,571280571,"AXIS Cash",MUMBAI,2683.00
02-05-2024,57118,62016668,"AXIS Cash",VELLORE,5290.00
02-05-2024,57120,73452670,"AXIS Cash",BANGALORE,5000.00
02-05-2024,57114,5857708,"AXIS Cash",HYDERABAD,2330.00
02-05-2024,57115,61006375,"AXIS Cash",HYDERABAD,13500.00
02-05-2024,57124,60267526,"AXIS Cash",GUWAHATI,16050.00
02-05-2024,57127,80375316,"AXIS Cash",JAMSHEDPUR,2080.00
02-05-2024,57126,40960552,"AXIS Cash","CASH CORR LOCATION",12350.00
02-05-2024,57110,5711000580,"AXIS Cash",BAREILLY,3160.00
02-05-2024,57111,5711100663,"AXIS Cash",CHENNAI,1120.00
02-05-2024,57111,5711100664,"AXIS Cash",CHENNAI,6980.00
02-05-2024,57100,5710000695,"AXIS Cash",CHENNAI,13401.00
02-05-2024,57108,79162441,"AXIS Cash",MYSORE,27400.00
02-05-2024,57065,74459804,"AXIS Cash",RANCHI,1500.00
02-05-2024,57064,74459776,"AXIS Cash",RANCHI,3011.00
02-05-2024,55572,8697964,"AXIS Cash","CASH CORR LOCATION",11800.00
02-05-2024,41106,59277979,"AXIS Cash",SULTANPUR-228001,2000.00
01-05-2024,57110,5711000579,"AXIS Cash",BAREILLY,1070.00
01-05-2024,57126,40960551,"AXIS Cash","CASH CORR LOCATION",17150.00
01-05-2024,57127,80375315,"AXIS Cash",JAMSHEDPUR,9100.00
01-05-2024,57130,95530603,"AXIS Cash","CASH CORR LOCATION",4020.00
01-05-2024,57131,79139772,"AXIS Cash","CASH CORR LOCATION",16000.00
01-05-2024,57139,5713900544,"AXIS Cash","CASH CORR LOCATION",2125.00
01-05-2024,57147,60451061,"AXIS Cash",BHUBANESHWAR,5500.00
01-05-2024,57152,73874017,"AXIS Cash","CASH CORR LOCATION",13500.00
01-05-2024,57153,7452901,"AXIS Cash","CASH CORR LOCATION",8680.00
01-05-2024,57157,42232335,"AXIS Cash","CASH CORR LOCATION",4120.00
01-05-2024,57161,5716100614,"AXIS Cash","CASH CORR LOCATION",15550.00
01-05-2024,57163,5716300398,"AXIS Cash","CASH CORR LOCATION",1140.00
01-05-2024,57167,5716700681,"AXIS Cash",AHMEDABAD,3120.00
01-05-2024,57190,5719000367,"AXIS Cash",SURAT,15537.00
01-05-2024,57220,73960235,"AXIS Cash",BHOPAL,210.00
01-05-2024,57194,5719400391,"AXIS Cash",LUCKNOW,15200.00
01-05-2024,57280,5728000337,"AXIS Cash",INDORE,1300.00
01-05-2024,57263,74609950,"AXIS Cash",RANCHI,5800.00
01-05-2024,57299,73412423,"AXIS Cash",KANPUR,6910.00
01-05-2024,57508,74849034,"AXIS Cash",INDORE,1000.00
01-05-2024,57513,96141269,"AXIS Cash","KOTA - RAJASTHAN",3900.00
01-05-2024,57509,74849094,"AXIS Cash",INDORE,760.00
01-05-2024,57536,79571647,"AXIS Cash",HAPUR,6502.00
01-05-2024,57543,5754300337,"AXIS Cash","NEW DELHI",9945.00
01-05-2024,57531,34652250,"AXIS Cash",CHANDIGARH,8403.00
01-05-2024,57528,59288200,"AXIS Cash","KOTA - RAJASTHAN",3300.00
01-05-2024,57551,5755100360,"AXIS Cash",LUCKNOW,400.00
01-05-2024,57611,5761100241,"AXIS Cash",AHMEDABAD,640.00
01-05-2024,57621,5762100280,"AXIS Cash",AHMEDABAD,9701.00
01-05-2024,57625,5762500353,"AXIS Cash",AJMER,7297.00
01-05-2024,57638,5763800291,"AXIS Cash",RAJKOT,17590.00
01-05-2024,57749,74315786,"AXIS Cash",CHANDIGARH,2000.00
01-05-2024,57758,5775800109,"AXIS Cash",SIKAR,19514.00
01-05-2024,57761,5776100324,"AXIS Cash",NAVSARI,1598.00
01-05-2024,57774,74741243,"AXIS Cash",ROHTAK,10000.00
01-05-2024,57653,5765300293,"AXIS Cash",JAIPUR,600.00
01-05-2024,57748,5774800225,"AXIS Cash",UDAIPUR,5753.00
01-05-2024,57794,5779400285,"AXIS Cash",DEHRADUN,999.00
01-05-2024,57792,701052024,"AXIS Cash",AHMEDABAD,6210.00
01-05-2024,57839,58147206,"AXIS Cash",SIKAR,3550.00
01-05-2024,57850,5785000219,"AXIS Cash","NEW DELHI",9640.00
01-05-2024,57890,60983798,"AXIS Cash",GORAKHPUR,11000.00
01-05-2024,57899,79716793,"AXIS Cash",AHMEDABAD,26400.00
01-05-2024,87652,8765200398,"AXIS Cash",AMBALA,1500.00
01-05-2024,87636,8763600278,"AXIS Cash","NEW DELHI",800.00
01-05-2024,87301,61609386,"AXIS Cash",CHANDIGARH,4880.00
01-05-2024,99156,9915600405,"AXIS Cash","NEW DELHI",27520.00
01-05-2024,99120,9912000700,"AXIS Cash","NEW DELHI",32500.00
01-05-2024,99119,9911900741,"AXIS Cash","NEW DELHI",73000.00
01-05-2024,99117,9911700747,"AXIS Cash","NEW DELHI",55500.00
01-05-2024,9000328,6985200675,"AXIS Cash",JABALPUR,2570.00
01-05-2024,99158,9915800747,"ICICI Cash",DELHI,246160.00
01-05-2024,99133,6030033550,"ICICI Cash",LUCKNOW,29500.00
01-05-2024,99123,6030266922,"ICICI Cash",DELHI,76800.00
01-05-2024,99204,9920400354,"AXIS Cash","NEW DELHI",22000.00
01-05-2024,99201,9920100357,"AXIS Cash",AHMEDABAD,85750.00
01-05-2024,99159,6030505392,"ICICI Cash",DELHI,35000.00
01-05-2024,5724,3025019,IDFC,CHANDIGARH,8800.00
01-05-2024,99023,9902300756,IDFC,DELHICASH,161250.00
01-05-2024,99032,9903200744,IDFC,DELHICASH,71000.00
01-05-2024,99024,3025289,IDFC,CHANDICORR,231750.00
01-05-2024,99026,3025562,IDFC,CHANDICORR,25000.00
01-05-2024,99125,9912500700,IDFC,DELHICASH,34250.00
01-05-2024,99115,9911500691,IDFC,DELHICASH,78500.00
01-05-2024,99110,9911000688,IDFC,DELHICASH,38500.00
01-05-2024,99124,9912400749,IDFC,DELHICASH,82500.00
01-05-2024,99101,9910100703,IDFC,DELHICASH,57500.00
30-04-2024,99101,9910100702,IDFC,DELHICASH,40500.00
30-04-2024,99103,3621165,IDFC,CHENCASH,46000.00
30-04-2024,99043,3508031,IDFC,BANGLCASH,163600.00
30-04-2024,99100,3646009,IDFC,HYDCASH,176750.00
30-04-2024,99124,9912400745,IDFC,DELHICASH,95000.00
30-04-2024,99124,9912400747,IDFC,DELHICASH,108000.00
30-04-2024,99124,9912400748,IDFC,DELHICASH,186000.00
30-04-2024,99124,9912400745A,IDFC,DELHICASH,234500.00
30-04-2024,99110,9911000687,IDFC,DELHICASH,16500.00
30-04-2024,99115,9911500690,IDFC,DELHICASH,218870.00
30-04-2024,99125,9912500697,IDFC,DELHICASH,38000.00
30-04-2024,99125,9912500699,IDFC,DELHICASH,40810.00
30-04-2024,99125,9912500698,IDFC,DELHICASH,50000.00
30-04-2024,99125,9912500696,IDFC,DELHICASH,53750.00
30-04-2024,99125,9912500695,IDFC,DELHICASH,70000.00
30-04-2024,99026,3025561,IDFC,CHANDICORR,65500.00
30-04-2024,99032,9903200743,IDFC,DELHICASH,79000.00
30-04-2024,99035,Y9469319,IDFC,KOLCASH,252000.00
30-04-2024,99023,9902300752,IDFC,DELHICASH,177500.00
30-04-2024,99023,9902300753,IDFC,DELHICASH,202800.00
30-04-2024,99023,9902300751,IDFC,DELHICASH,257300.00
30-04-2024,99023,9902300754,IDFC,DELHICASH,358900.00
30-04-2024,99023,9902300755,IDFC,DELHICASH,378630.00
30-04-2024,99024,3025286,IDFC,CHANDICORR,101510.00
30-04-2024,99020,3532428,IDFC,BANGLCASH,42000.00
30-04-2024,99009,9900900746,IDFC,DELHICASH,193750.00
30-04-2024,5724,3025017A,IDFC,CHANDIGARH,22720.00
30-04-2024,99008,3523498,IDFC,MUMBAICASH,546500.00
30-04-2024,99159,6030505391,"ICICI Cash",DELHI,24900.00
